ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Dt_Customer_month;Dt_Customer_dayofweek
977;1957;Graduation;Together;47320.0;0;1;10;200;19;111;50;15;19;6;5;1;8;6;0;0;0;0;0;0;0;8;3
7600;1992;Basic;Single;15253.0;1;0;13;1;3;3;8;1;13;2;1;0;3;7;0;0;0;0;0;0;0;10;0
9706;1974;PhD;Single;31560.0;1;0;98;62;1;20;4;0;7;2;2;1;3;8;0;0;0;0;0;0;0;6;0
4548;1981;Graduation;Single;41967.0;1;1;66;23;4;10;0;2;15;1;1;0;3;4;0;0;0;0;0;0;0;11;5
9362;1965;Graduation;Single;69263.0;0;1;14;492;5;32;13;5;21;1;9;1;7;6;0;1;0;0;0;0;0;3;2
2829;1955;Graduation;Married;65210.0;0;1;25;626;0;70;0;7;28;2;9;3;8;6;0;1;0;1;0;0;0;3;0
492;1973;PhD;Single;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;0;0;0;0;0;0;0;10;3
4541;1955;Graduation;Together;38946.0;0;1;84;116;6;82;6;6;41;2;3;1;6;5;0;0;0;0;0;0;0;10;3
1321;1974;Graduation;Married;26067.0;1;0;49;22;2;18;0;2;12;3;3;0;3;8;0;0;0;0;0;0;0;11;0
8858;1972;PhD;Married;44325.0;0;1;69;516;0;21;0;0;5;4;8;2;7;8;0;1;0;0;0;0;0;3;3
3266;1964;Graduation;Married;42523.0;0;0;96;14;36;11;3;26;35;1;1;1;4;2;0;0;0;0;0;0;0;4;2
11187;1978;Basic;Single;26487.0;1;0;23;2;8;10;12;14;23;3;2;1;3;5;0;0;0;0;0;0;0;5;0
8207;1957;2n Cycle;Married;53233.0;0;1;18;28;0;9;3;0;0;1;1;0;3;4;0;0;0;0;0;0;0;3;1
1646;1972;Basic;Married;25224.0;1;0;36;4;9;12;11;2;8;2;1;1;3;3;0;0;0;0;0;0;0;3;6
2656;1971;Graduation;Divorced;40851.0;1;1;63;23;1;7;0;4;24;1;1;1;2;7;0;0;0;0;0;0;0;2;3
7990;1947;Graduation;Married;27469.0;0;0;2;9;1;2;3;2;0;1;0;0;3;6;0;0;0;0;0;0;0;8;3
2980;1952;Master;Single;8820.0;1;1;52;12;0;13;4;2;4;4;3;0;3;8;0;0;0;0;0;0;0;3;4
1839;1974;Graduation;Single;43322.0;0;0;25;56;7;48;10;2;18;1;3;0;4;7;0;0;0;0;0;0;0;4;0
10722;1973;Graduation;Together;55593.0;0;1;63;293;8;124;11;4;106;2;6;6;3;6;1;0;0;0;0;0;0;8;2
9014;1975;Graduation;Married;37085.0;1;1;65;39;1;16;2;0;3;4;3;0;3;8;0;0;0;0;0;0;0;6;3
7620;1990;Basic;Single;16185.0;1;0;71;5;11;16;21;8;45;2;2;2;2;8;0;0;0;0;0;0;0;8;0
10968;1969;Graduation;Single;57731.0;0;1;0;266;21;300;65;8;44;4;8;8;6;6;0;0;0;0;0;0;0;11;4
11133;1973;PhD;Single;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;0;0;0;0;0;0;1;10;3
1876;1990;Graduation;Married;18929.0;0;0;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;0;2;5
5959;1968;Graduation;Single;35893.0;1;1;80;158;0;23;0;0;18;6;3;1;5;8;0;0;0;0;0;0;0;10;0
4333;1954;Graduation;Together;32144.0;1;1;76;41;0;10;0;0;3;4;2;1;3;7;0;1;0;0;0;0;0;3;6
3850;1963;Basic;Together;14918.0;0;1;52;3;3;3;15;4;15;1;1;0;3;6;0;0;0;0;0;0;0;12;4
6168;1963;Graduation;Divorced;45146.0;1;1;28;33;0;5;0;0;15;2;1;1;2;4;0;0;0;0;0;0;0;7;0
607;1955;2n Cycle;Divorced;41769.0;0;1;31;302;29;131;32;0;27;6;8;1;7;8;0;0;0;0;0;0;0;2;2
6983;1950;Master;Divorced;38054.0;1;1;24;23;2;17;2;1;0;2;2;0;3;7;0;0;0;0;0;0;0;5;3
9303;1976;Graduation;Married;5305.0;0;1;12;12;4;7;1;3;5;0;1;0;0;13;0;0;0;0;0;0;0;7;1
692;1954;Graduation;Together;36807.0;1;1;88;4;2;5;0;0;5;1;1;0;2;6;0;0;0;0;0;0;0;12;3
736;1983;Graduation;Together;28427.0;1;0;67;18;3;19;3;3;6;2;2;0;3;8;0;0;0;0;0;0;0;3;3
4838;1978;Graduation;Together;22775.0;1;0;40;5;1;8;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;6;2
9246;1985;Master;Together;40101.0;1;0;73;171;3;129;26;24;62;4;6;1;6;7;0;0;0;0;0;0;0;10;6
6261;1979;Graduation;Married;58025.0;0;1;81;270;31;88;11;48;22;3;3;2;10;4;0;0;0;0;0;0;0;11;1
7366;1982;Master;Single;75777.0;0;0;12;712;26;538;69;13;80;1;3;6;11;1;0;1;1;0;0;0;1;7;3
10659;1979;2n Cycle;Together;7500.0;1;0;7;2;8;11;3;8;21;4;3;2;2;7;0;0;0;0;0;0;0;5;1
1448;1963;Master;Married;33562.0;1;2;33;21;12;12;0;3;3;3;2;0;4;4;0;0;0;0;0;0;0;6;2
4286;1970;PhD;Single;57642.0;0;1;24;580;6;58;8;0;27;3;7;6;6;4;1;0;0;0;0;0;0;1;3
4749;1968;Graduation;Together;58554.0;1;1;55;368;24;68;38;0;88;6;8;2;6;7;0;0;0;0;0;0;0;9;2
4201;1962;Graduation;Single;57967.0;0;1;39;229;7;137;4;0;91;5;4;2;8;5;0;0;0;0;0;0;0;3;6
10084;1972;Graduation;Married;24434.0;2;0;9;3;2;8;20;0;17;2;2;1;2;7;0;0;0;0;0;0;0;5;6
7004;1984;Graduation;Single;11012.0;1;0;82;24;3;26;7;1;23;3;3;1;2;9;1;0;0;0;0;0;0;3;5
9817;1970;Master;Single;44802.0;0;0;71;853;10;143;13;10;20;2;9;4;12;8;0;0;0;0;0;0;0;8;1
8080;1986;Graduation;Single;26816.0;0;0;50;5;1;6;3;4;3;1;0;0;3;4;0;0;0;0;0;0;0;8;4
8372;1974;Graduation;Married;34421.0;1;0;81;3;3;7;6;2;9;1;1;0;2;7;0;0;0;0;0;0;0;7;0
7270;1981;Graduation;Divorced;56981.0;0;0;91;908;48;217;32;12;24;1;2;3;13;6;0;1;0;0;0;0;0;1;5
8235;1956;Master;Together;69245.0;0;1;8;428;30;214;80;30;61;2;6;5;10;3;0;0;0;0;0;0;0;1;4
9405;1954;PhD;Married;52869.0;1;1;40;84;3;61;2;1;21;3;3;1;4;7;0;0;0;0;0;0;1;10;0
